scenario,i,t,alpha,delta1,delta2,CL,s,sigma,flags
0.000000000000000000e+00,6.730000000000000000e+02,6.730000000000000426e+00,1.200000000000000000e+01,-4.092406749725341797e+00,5.846541404724121094e+00,1.300462841987609863e+00,4.628896713256835938e-04,1.328756362199783325e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.740000000000000000e+02,6.740000000000000213e+00,1.199399375915527344e+01,-4.100783824920654297e+00,5.840809345245361328e+00,1.300372242927551270e+00,3.722906112670898438e-04,1.328756362199783325e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.750000000000000000e+02,6.750000000000000000e+00,1.200000000000000000e+01,-4.095828533172607422e+00,5.844200134277343750e+00,1.299001693725585938e+00,-9.982585906982421875e-04,1.328756362199783325e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.760000000000000000e+02,6.759999999999999787e+00,1.200000000000000000e+01,-4.098392963409423828e+00,5.842445850372314453e+00,1.300034761428833008e+00,3.480911254882812500e-05,1.328756362199783325e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.770000000000000000e+02,6.770000000000000462e+00,1.200000000000000000e+01,-4.100724697113037109e+00,5.840850830078125000e+00,1.299787759780883789e+00,-2.121925354003906250e-04,1.328756362199783325e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.780000000000000000e+02,6.780000000000000249e+00,1.200000000000000000e+01,-4.091685771942138672e+00,5.847035408020019531e+00,1.299561619758605957e+00,-4.383325576782226562e-04,1.328756362199783325e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.790000000000000000e+02,6.790000000000000036e+00,1.200000000000000000e+01,-4.092257499694824219e+00,5.846644401550292969e+00,1.300447821617126465e+00,4.478693008422851562e-04,1.328756362199783325e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.800000000000000000e+02,6.799999999999999822e+00,1.199371337890625000e+01,-4.100835800170898438e+00,5.840775012969970703e+00,1.300391316413879395e+00,3.913640975952148438e-04,1.328606158494949341e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.810000000000000000e+02,6.810000000000000497e+00,1.200000000000000000e+01,-4.095553398132324219e+00,5.844389438629150391e+00,1.298954367637634277e+00,-1.045584678649902344e-03,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.820000000000000000e+02,6.820000000000000284e+00,1.200000000000000000e+01,-4.099269866943359375e+00,5.841846942901611328e+00,1.300073862075805664e+00,7.390975952148437500e-05,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.830000000000000000e+02,6.830000000000000071e+00,1.200000000000000000e+01,-4.100512981414794922e+00,5.840996742248535156e+00,1.299709320068359375e+00,-2.906322479248046875e-04,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.840000000000000000e+02,6.839999999999999858e+00,1.200000000000000000e+01,-4.091670513153076172e+00,5.847047328948974609e+00,1.299581408500671387e+00,-4.185438156127929688e-04,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.850000000000000000e+02,6.850000000000000533e+00,1.200000000000000000e+01,-4.092411041259765625e+00,5.846540927886962891e+00,1.300465703010559082e+00,4.657506942749023438e-04,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.860000000000000000e+02,6.860000000000000320e+00,1.199395561218261719e+01,-4.100814819335937500e+00,5.840790748596191406e+00,1.300376653671264648e+00,3.767013549804687500e-04,1.328606158494949341e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.870000000000000000e+02,6.870000000000000107e+00,1.200000000000000000e+01,-4.095636844635009766e+00,5.844333648681640625e+00,1.298972010612487793e+00,-1.027941703796386719e-03,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.880000000000000000e+02,6.879999999999999893e+00,1.200000000000000000e+01,-4.099112987518310547e+00,5.841955184936523438e+00,1.300065040588378906e+00,6.508827209472656250e-05,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.890000000000000000e+02,6.890000000000000568e+00,1.200000000000000000e+01,-4.100496768951416016e+00,5.841008663177490234e+00,1.299721121788024902e+00,-2.788305282592773438e-04,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.900000000000000000e+02,6.900000000000000355e+00,1.200000000000000000e+01,-4.091594696044921875e+00,5.847099781036376953e+00,1.299576759338378906e+00,-4.231929779052734375e-04,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.910000000000000000e+02,6.910000000000000142e+00,1.200000000000000000e+01,-4.092259407043457031e+00,5.846645355224609375e+00,1.300459146499633789e+00,4.591941833496093750e-04,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.920000000000000000e+02,6.919999999999999929e+00,1.199389743804931641e+01,-4.100708007812500000e+00,5.840864658355712891e+00,1.300381541252136230e+00,3.815889358520507812e-04,1.328606158494949341e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.930000000000000000e+02,6.929999999999999716e+00,1.200000000000000000e+01,-4.095592498779296875e+00,5.844364643096923828e+00,1.298982739448547363e+00,-1.017212867736816406e-03,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.940000000000000000e+02,6.940000000000000391e+00,1.200000000000000000e+01,-4.099145889282226562e+00,5.841933250427246094e+00,1.300068378448486328e+00,6.842613220214843750e-05,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.950000000000000000e+02,6.950000000000000178e+00,1.200000000000000000e+01,-4.100400924682617188e+00,5.841074943542480469e+00,1.299711942672729492e+00,-2.880096435546875000e-04,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.960000000000000000e+02,6.959999999999999964e+00,1.200000000000000000e+01,-4.091593742370605469e+00,5.847101211547851562e+00,1.299586772918701172e+00,-4.131793975830078125e-04,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.970000000000000000e+02,6.969999999999999751e+00,1.200000000000000000e+01,-4.092177391052246094e+00,5.846702098846435547e+00,1.300452232360839844e+00,4.522800445556640625e-04,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.980000000000000000e+02,6.980000000000000426e+00,1.199368000030517578e+01,-4.100780963897705078e+00,5.840815544128417969e+00,1.300396680831909180e+00,3.967285156250000000e-04,1.328606158494949341e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.990000000000000000e+02,6.990000000000000213e+00,1.200000000000000000e+01,-4.095478534698486328e+00,5.844443798065185547e+00,1.298956274986267090e+00,-1.043677330017089844e-03,1.328606158494949341e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000000e+02,7.000000000000000000e+00,1.200000000000000000e+01,-4.099293708801269531e+00,5.841833591461181641e+00,1.300079226493835449e+00,7.927417755126953125e-05,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.010000000000000000e+02,7.009999999999999787e+00,1.200000000000000000e+01,-4.100487232208251953e+00,5.841016769409179688e+00,1.299708127975463867e+00,-2.918243408203125000e-04,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.020000000000000000e+02,7.020000000000000462e+00,1.200000000000000000e+01,-4.091602325439453125e+00,5.847095966339111328e+00,1.299580574035644531e+00,-4.193782806396484375e-04,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.030000000000000000e+02,7.030000000000000249e+00,1.200000000000000000e+01,-4.092218875885009766e+00,5.846674442291259766e+00,1.300456643104553223e+00,4.566907882690429688e-04,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.040000000000000000e+02,7.040000000000000036e+00,1.199365520477294922e+01,-4.100838661193847656e+00,5.840776443481445312e+00,1.300399303436279297e+00,3.993511199951171875e-04,1.328707486391067505e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.050000000000000000e+02,7.049999999999999822e+00,1.200000000000000000e+01,-4.095478534698486328e+00,5.844444274902343750e+00,1.298949360847473145e+00,-1.050591468811035156e-03,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.060000000000000000e+02,7.060000000000000497e+00,1.200000000000000000e+01,-4.099177360534667969e+00,5.841913700103759766e+00,1.300074934959411621e+00,7.498264312744140625e-05,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.070000000000000000e+02,7.070000000000000284e+00,1.200000000000000000e+01,-4.100419998168945312e+00,5.841063499450683594e+00,1.299712777137756348e+00,-2.871751785278320312e-04,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.080000000000000000e+02,7.080000000000000071e+00,1.200000000000000000e+01,-4.091606616973876953e+00,5.847094058990478516e+00,1.299588322639465332e+00,-4.116296768188476562e-04,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.090000000000000000e+02,7.089999999999999858e+00,1.200000000000000000e+01,-4.092346668243408203e+00,5.846588134765625000e+00,1.300470113754272461e+00,4.701614379882812500e-04,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.100000000000000000e+02,7.100000000000000533e+00,1.199399089813232422e+01,-4.100727558135986328e+00,5.840853691101074219e+00,1.300378561019897461e+00,3.786087036132812500e-04,1.328707486391067505e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.110000000000000000e+02,7.110000000000000320e+00,1.200000000000000000e+01,-4.095638751983642578e+00,5.844335556030273438e+00,1.298991799354553223e+00,-1.008152961730957031e-03,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.120000000000000000e+02,7.120000000000000107e+00,1.200000000000000000e+01,-4.098993301391601562e+00,5.842040538787841797e+00,1.300062179565429688e+00,6.222724914550781250e-05,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.130000000000000000e+02,7.129999999999999893e+00,1.200000000000000000e+01,-4.100541114807128906e+00,5.840981483459472656e+00,1.299736976623535156e+00,-2.629756927490234375e-04,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.140000000000000000e+02,7.140000000000000568e+00,1.200000000000000000e+01,-4.091623783111572266e+00,5.847083091735839844e+00,1.299579620361328125e+00,-4.203319549560546875e-04,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.150000000000000000e+02,7.150000000000000355e+00,1.200000000000000000e+01,-4.092243194580078125e+00,5.846659660339355469e+00,1.300459146499633789e+00,4.591941833496093750e-04,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.160000000000000000e+02,7.160000000000000142e+00,1.199383831024169922e+01,-4.100733757019042969e+00,5.840850353240966797e+00,1.300389409065246582e+00,3.894567489624023438e-04,1.328707486391067505e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.170000000000000000e+02,7.169999999999999929e+00,1.200000000000000000e+01,-4.095554828643798828e+00,5.844393730163574219e+00,1.298979878425598145e+00,-1.020073890686035156e-03,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.180000000000000000e+02,7.179999999999999716e+00,1.200000000000000000e+01,-4.099330425262451172e+00,5.841810703277587891e+00,1.300078988075256348e+00,7.903575897216796875e-05,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.190000000000000000e+02,7.190000000000000391e+00,1.200000000000000000e+01,-4.100432395935058594e+00,5.841056823730468750e+00,1.299703478813171387e+00,-2.964735031127929688e-04,1.328707486391067505e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.200000000000000000e+02,7.200000000000000178e+00,1.200000000000000000e+01,-4.091601848602294922e+00,5.847098827362060547e+00,1.299588799476623535e+00,-4.111528396606445312e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.210000000000000000e+02,7.209999999999999964e+00,1.200000000000000000e+01,-4.092198371887207031e+00,5.846691131591796875e+00,1.300457954406738281e+00,4.580020904541015625e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.220000000000000000e+02,7.219999999999999751e+00,1.199361324310302734e+01,-4.100847721099853516e+00,5.840773105621337891e+00,1.300405144691467285e+00,4.051923751831054688e-04,1.329466551542282104e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.230000000000000000e+02,7.230000000000000426e+00,1.200000000000000000e+01,-4.095407962799072266e+00,5.844495296478271484e+00,1.298942327499389648e+00,-1.057624816894531250e-03,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.240000000000000000e+02,7.240000000000000213e+00,1.200000000000000000e+01,-4.099276065826416016e+00,5.841848850250244141e+00,1.300083279609680176e+00,8.332729339599609375e-05,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.250000000000000000e+02,7.250000000000000000e+00,1.200000000000000000e+01,-4.100411891937255859e+00,5.841072082519531250e+00,1.299707055091857910e+00,-2.928972244262695312e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.260000000000000000e+02,7.259999999999999787e+00,1.200000000000000000e+01,-4.091650009155273438e+00,5.847066879272460938e+00,1.299596309661865234e+00,-4.036426544189453125e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.270000000000000000e+02,7.270000000000000462e+00,1.200000000000000000e+01,-4.092121124267578125e+00,5.846744537353515625e+00,1.300446748733520508e+00,4.467964172363281250e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.280000000000000000e+02,7.280000000000000249e+00,1.199361705780029297e+01,-4.100769042968750000e+00,5.840827465057373047e+00,1.300405979156494141e+00,4.060268402099609375e-04,1.329466551542282104e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.290000000000000000e+02,7.290000000000000036e+00,1.200000000000000000e+01,-4.095438480377197266e+00,5.844474792480468750e+00,1.298960328102111816e+00,-1.039624214172363281e-03,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.300000000000000000e+02,7.299999999999999822e+00,1.200000000000000000e+01,-4.099226951599121094e+00,5.841882705688476562e+00,1.300080418586730957e+00,8.046627044677734375e-05,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.310000000000000000e+02,7.310000000000000497e+00,1.200000000000000000e+01,-4.100589752197265625e+00,5.840950489044189453e+00,1.299725651741027832e+00,-2.743005752563476562e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.320000000000000000e+02,7.320000000000000284e+00,1.200000000000000000e+01,-4.091475486755371094e+00,5.847186088562011719e+00,1.299564003944396973e+00,-4.359483718872070312e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.330000000000000000e+02,7.330000000000000071e+00,1.200000000000000000e+01,-4.092097759246826172e+00,5.846760749816894531e+00,1.300462603569030762e+00,4.626512527465820312e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.340000000000000000e+02,7.339999999999999858e+00,1.199356651306152344e+01,-4.100781917572021484e+00,5.840818405151367188e+00,1.300410389900207520e+00,4.104375839233398438e-04,1.329466551542282104e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.350000000000000000e+02,7.350000000000000533e+00,1.200000000000000000e+01,-4.095363616943359375e+00,5.844525814056396484e+00,1.298948764801025391e+00,-1.051187515258789062e-03,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.360000000000000000e+02,7.360000000000000320e+00,1.200000000000000000e+01,-4.099002361297607422e+00,5.842036247253417969e+00,1.300074696540832520e+00,7.474422454833984375e-05,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.370000000000000000e+02,7.370000000000000107e+00,1.200000000000000000e+01,-4.100439071655273438e+00,5.841053009033203125e+00,1.299731969833374023e+00,-2.679824829101562500e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.380000000000000000e+02,7.379999999999999893e+00,1.200000000000000000e+01,-4.091696262359619141e+00,5.847034931182861328e+00,1.299600124359130859e+00,-3.998279571533203125e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.390000000000000000e+02,7.390000000000000568e+00,1.200000000000000000e+01,-4.092129230499267578e+00,5.846738815307617188e+00,1.300445199012756348e+00,4.452466964721679688e-04,1.329466551542282104e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.400000000000000000e+02,7.400000000000000355e+00,1.199375724792480469e+01,-4.100678443908691406e+00,5.840888977050781250e+00,1.300398826599121094e+00,3.988742828369140625e-04,1.329566687345504761e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.410000000000000000e+02,7.410000000000000142e+00,1.200000000000000000e+01,-4.095470905303955078e+00,5.844451904296875000e+00,1.298982024192810059e+00,-1.017928123474121094e-03,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.420000000000000000e+02,7.419999999999999929e+00,1.200000000000000000e+01,-4.098986148834228516e+00,5.842046737670898438e+00,1.300070285797119141e+00,7.033348083496093750e-05,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.430000000000000000e+02,7.429999999999999716e+00,1.200000000000000000e+01,-4.100251674652099609e+00,5.841180801391601562e+00,1.299719572067260742e+00,-2.803802490234375000e-04,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.440000000000000000e+02,7.440000000000000391e+00,1.200000000000000000e+01,-4.091703891754150391e+00,5.847029209136962891e+00,1.299618840217590332e+00,-3.811120986938476562e-04,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.450000000000000000e+02,7.450000000000000178e+00,1.200000000000000000e+01,-4.092137336730957031e+00,5.846733093261718750e+00,1.300446271896362305e+00,4.463195800781250000e-04,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.460000000000000000e+02,7.459999999999999964e+00,1.199392414093017578e+01,-4.100568771362304688e+00,5.840963840484619141e+00,1.300388932228088379e+00,3.889799118041992188e-04,1.329566687345504761e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.470000000000000000e+02,7.469999999999999751e+00,1.200000000000000000e+01,-4.095513820648193359e+00,5.844422817230224609e+00,1.299006104469299316e+00,-9.938478469848632812e-04,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.480000000000000000e+02,7.480000000000000426e+00,1.200000000000000000e+01,-4.098823547363281250e+00,5.842158317565917969e+00,1.300062894821166992e+00,6.294250488281250000e-05,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.490000000000000000e+02,7.490000000000000213e+00,1.200000000000000000e+01,-4.100408077239990234e+00,5.841074466705322266e+00,1.299744486808776855e+00,-2.554655075073242188e-04,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.500000000000000000e+02,7.500000000000000000e+00,1.200000000000000000e+01,-4.091479301452636719e+00,5.847183704376220703e+00,1.299584627151489258e+00,-4.153251647949218750e-04,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.510000000000000000e+02,7.509999999999999787e+00,1.200000000000000000e+01,-4.092212677001953125e+00,5.846682071685791016e+00,1.300477027893066406e+00,4.770755767822265625e-04,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.520000000000000000e+02,7.520000000000000462e+00,1.199380683898925781e+01,-4.100724697113037109e+00,5.840857982635498047e+00,1.300397396087646484e+00,3.974437713623046875e-04,1.329566687345504761e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.530000000000000000e+02,7.530000000000000249e+00,1.200000000000000000e+01,-4.095479011535644531e+00,5.844447612762451172e+00,1.298979520797729492e+00,-1.020431518554687500e-03,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.540000000000000000e+02,7.540000000000000036e+00,1.200000000000000000e+01,-4.099140644073486328e+00,5.841942310333251953e+00,1.300076961517333984e+00,7.700920104980468750e-05,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.550000000000000000e+02,7.549999999999999822e+00,1.200000000000000000e+01,-4.100480556488037109e+00,5.841025352478027344e+00,1.299727082252502441e+00,-2.728700637817382812e-04,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.560000000000000000e+02,7.560000000000000497e+00,1.200000000000000000e+01,-4.091577053070068359e+00,5.847117424011230469e+00,1.299588084220886230e+00,-4.118680953979492188e-04,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.570000000000000000e+02,7.570000000000000284e+00,1.200000000000000000e+01,-4.092098712921142578e+00,5.846760749816894531e+00,1.300456881523132324e+00,4.569292068481445312e-04,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.580000000000000000e+02,7.580000000000000071e+00,1.199351024627685547e+01,-4.100822448730468750e+00,5.840791702270507812e+00,1.300418138504028320e+00,4.181861877441406250e-04,1.329566687345504761e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.590000000000000000e+02,7.589999999999999858e+00,1.200000000000000000e+01,-4.095315933227539062e+00,5.844559669494628906e+00,1.298941731452941895e+00,-1.058220863342285156e-03,1.329566687345504761e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.600000000000000000e+02,7.600000000000000533e+00,1.200000000000000000e+01,-4.099204540252685547e+00,5.841898918151855469e+00,1.300086855888366699e+00,8.690357208251953125e-05,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.610000000000000000e+02,7.610000000000000320e+00,1.200000000000000000e+01,-4.100287914276123047e+00,5.841157913208007812e+00,1.299707889556884766e+00,-2.920627593994140625e-04,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.620000000000000000e+02,7.620000000000000107e+00,1.200000000000000000e+01,-4.091406345367431641e+00,5.847234725952148438e+00,1.299590945243835449e+00,-4.090070724487304688e-04,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.630000000000000000e+02,7.629999999999999893e+00,1.200000000000000000e+01,-4.092162132263183594e+00,5.846717834472656250e+00,1.300481319427490234e+00,4.813671112060546875e-04,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.640000000000000000e+02,7.640000000000000568e+00,1.199366664886474609e+01,-4.100775241851806641e+00,5.840824604034423828e+00,1.300408720970153809e+00,4.087686538696289062e-04,1.328812837600708008e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.650000000000000000e+02,7.650000000000000355e+00,1.200000000000000000e+01,-4.095415115356445312e+00,5.844492435455322266e+00,1.298965454101562500e+00,-1.034498214721679688e-03,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.660000000000000000e+02,7.660000000000000142e+00,1.200000000000000000e+01,-4.098831176757812500e+00,5.842155456542968750e+00,1.300068020820617676e+00,6.806850433349609375e-05,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.670000000000000000e+02,7.669999999999999929e+00,1.200000000000000000e+01,-4.100443840026855469e+00,5.841052055358886719e+00,1.299748897552490234e+00,-2.510547637939453125e-04,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000000e+02,7.679999999999999716e+00,1.200000000000000000e+01,-4.091581344604492188e+00,5.847116470336914062e+00,1.299593806266784668e+00,-4.061460494995117188e-04,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.690000000000000000e+02,7.690000000000000391e+00,1.200000000000000000e+01,-4.092181205749511719e+00,5.846706390380859375e+00,1.300466775894165039e+00,4.668235778808593750e-04,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.700000000000000000e+02,7.700000000000000178e+00,1.199386405944824219e+01,-4.100654602050781250e+00,5.840908527374267578e+00,1.300396680831909180e+00,3.967285156250000000e-04,1.328812837600708008e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.710000000000000000e+02,7.709999999999999964e+00,1.200000000000000000e+01,-4.095489025115966797e+00,5.844442844390869141e+00,1.298995971679687500e+00,-1.003980636596679688e-03,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.720000000000000000e+02,7.719999999999999751e+00,1.200000000000000000e+01,-4.099096298217773438e+00,5.841974735260009766e+00,1.300076007843017578e+00,7.605552673339843750e-05,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.730000000000000000e+02,7.730000000000000426e+00,1.200000000000000000e+01,-4.100405693054199219e+00,5.841078758239746094e+00,1.299727082252502441e+00,-2.728700637817382812e-04,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.740000000000000000e+02,7.740000000000000213e+00,1.200000000000000000e+01,-4.091478347778320312e+00,5.847187042236328125e+00,1.299588680267333984e+00,-4.112720489501953125e-04,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.750000000000000000e+02,7.750000000000000000e+00,1.200000000000000000e+01,-4.092140197753906250e+00,5.846734523773193359e+00,1.300473928451538086e+00,4.739761352539062500e-04,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.760000000000000000e+02,7.759999999999999787e+00,1.199390983581542969e+01,-4.100582122802734375e+00,5.840958118438720703e+00,1.300394654273986816e+00,3.947019577026367188e-04,1.328812837600708008e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.770000000000000000e+02,7.770000000000000462e+00,1.200000000000000000e+01,-4.095406532287597656e+00,5.844499111175537109e+00,1.298995971679687500e+00,-1.003980636596679688e-03,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.780000000000000000e+02,7.780000000000000249e+00,1.200000000000000000e+01,-4.099100589752197266e+00,5.841971874237060547e+00,1.300079941749572754e+00,7.998943328857421875e-05,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.790000000000000000e+02,7.790000000000000036e+00,1.200000000000000000e+01,-4.100311756134033203e+00,5.841143131256103516e+00,1.299720287322998047e+00,-2.796649932861328125e-04,1.328812837600708008e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.800000000000000000e+02,7.799999999999999822e+00,1.200000000000000000e+01,-4.091577529907226562e+00,5.847119331359863281e+00,1.299607515335083008e+00,-3.924369812011718750e-04,1.329249590635299683e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.810000000000000000e+02,7.810000000000000497e+00,1.200000000000000000e+01,-4.092061519622802734e+00,5.846788406372070312e+00,1.300457239151000977e+00,4.572868347167968750e-04,1.329249590635299683e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.820000000000000000e+02,7.820000000000000284e+00,1.199367141723632812e+01,-4.100672721862792969e+00,5.840896129608154297e+00,1.300411343574523926e+00,4.113912582397460938e-04,1.329249590635299683e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.830000000000000000e+02,7.830000000000000071e+00,1.200000000000000000e+01,-4.095235824584960938e+00,5.844616413116455078e+00,1.298958420753479004e+00,-1.041531562805175781e-03,1.329249590635299683e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.840000000000000000e+02,7.839999999999999858e+00,1.200000000000000000e+01,-4.099271774291992188e+00,5.841854572296142578e+00,1.300095200538635254e+00,9.524822235107421875e-05,1.329249590635299683e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.850000000000000000e+02,7.850000000000000533e+00,1.200000000000000000e+01,-4.100284099578857422e+00,5.841161727905273438e+00,1.299705624580383301e+00,-2.943277359008789062e-04,1.329249590635299683e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.860000000000000000e+02,7.860000000000000320e+00,1.200000000000000000e+01,-4.091499328613281250e+00,5.847172260284423828e+00,1.299603819847106934e+00,-3.961324691772460938e-04,1.329249590635299683e-01,1.000000000000000000e+00
